Ic (@Vce=1.2V) = {0.4654mA, 0.8008mA, 1.321mA, 2.148mA, 3.590mA
6.306mA, 11.11mA, 18.39mA, 27.58mA, 37.33mA, 44.82mA, 50.65mA
56.15mA, 61.37mA}

H21 vs. freq

Point prm/cv                     freq                 H21_dB.m
  824  72/ 8  7.3000000000000000E+010  9.0092568152145667E+000
  825  73/ 8  7.4000000000000000E+010  8.6503057299115067E+000
  826  74/ 8  7.5000000000000000E+010  8.9280293721203456E+000
  827  75/ 8  7.6000000000000000E+010  8.7964325239689032E+000
  828  76/ 8  7.7000000000000000E+010  8.9972069872839615E+000
  829  77/ 8  7.8000000000000000E+010  8.6859483252674163E+000
  830  78/ 8  7.9000000000000000E+010  8.7786150037369151E+000
  831  79/ 8  8.0000000000000000E+010  7.9211461068479032E+000
  832  80/ 8  8.1000000000000000E+010  7.3360787871939772E+000
  833  81/ 8  8.2000000000000000E+010  8.3682316897636309E+000
  834  82/ 8  8.3000000000000000E+010  7.7064481800434672E+000
  835  83/ 8  8.4000000000000000E+010  7.3917929589170539E+000
  836  84/ 8  8.5000000000000000E+010  7.5730334008944569E+000
  837  85/ 8  8.6000000000000000E+010  7.7162662445789216E+000
  838  86/ 8  8.7000000000000000E+010  7.5040108995875787E+000
  839  87/ 8  8.8000000000000000E+010  7.2294228498285751E+000
  840  88/ 8  8.9000000000000000E+010  7.2426076503602053E+000
  841  89/ 8  9.0000000000000000E+010  7.6331165523821394E+000
  842  90/ 8  9.1000000000000000E+010  7.2833482005739194E+000
  843  91/ 8  9.2000000000000000E+010  7.1604261286677682E+000
  844  92/ 8  9.3000000000000000E+010  7.0929812170150486E+000
  845  93/ 8  9.4000000000000000E+010  7.1617732374942413E+000
  846   0/ 9  1.0000000000000000E+009  3.3249893655817857E+001
  847   1/ 9  2.0000000000000000E+009  3.1253457180085778E+001
  848   2/ 9  3.0000000000000000E+009  2.9167258661165391E+001
  849   3/ 9  4.0000000000000000E+009  2.7553613013632649E+001
  850   4/ 9  5.0000000000000000E+009  2.6130965877290990E+001
  851   5/ 9  6.0000000000000000E+009  2.4822151153391061E+001
  852   6/ 9  7.0000000000000000E+009  2.3619021772425310E+001
  853   7/ 9  8.0000000000000000E+009  2.2558555982441749E+001
  854   8/ 9  9.0000000000000000E+009  2.1573489136516990E+001
  855   9/ 9  1.0000000000000000E+010  2.0742278409233840E+001
  856  10/ 9  1.1000000000000000E+010  1.9945725456860650E+001
  857  11/ 9  1.2000000000000000E+010  1.9249085656817041E+001
  858  12/ 9  1.3000000000000000E+010  1.8608091020457529E+001
  859  13/ 9  1.4000000000000000E+010  1.7964618700873910E+001
  860  14/ 9  1.5000000000000000E+010  1.7403106984733579E+001
  861  15/ 9  1.6000000000000000E+010  1.7027137257844011E+001
  862  16/ 9  1.7000000000000000E+010  1.6257353381462949E+001
  863  17/ 9  1.8000000000000000E+010  1.5880095387877070E+001
  864  18/ 9  1.9000000000000000E+010  1.5458383460246980E+001
  865  19/ 9  2.0000000000000000E+010  1.4986289007293189E+001
  866  20/ 9  2.1000000000000000E+010  1.4657654889022931E+001
  867  21/ 9  2.2000000000000000E+010  1.4233194985898731E+001
  868  22/ 9  2.3000000000000000E+010  1.3877311027159379E+001
  869  23/ 9  2.4000000000000000E+010  1.3588958394833680E+001
  870  24/ 9  2.5000000000000000E+010  1.3136523825973089E+001
  871  25/ 9  2.6000000000000000E+010  1.2865779331960271E+001
  872  26/ 9  2.7000000000000000E+010  1.2610984837514010E+001
  873  27/ 9  2.8000000000000000E+010  1.2362074727734070E+001
  874  28/ 9  2.9000000000000000E+010  1.2046141063347619E+001
  875  29/ 9  3.0000000000000000E+010  1.1777838292055760E+001
  876  30/ 9  3.1000000000000000E+010  1.1497963790835501E+001
  877  31/ 9  3.2000000000000000E+010  1.1227833622969779E+001
  878  32/ 9  3.3000000000000000E+010  1.0947678722585049E+001
  879  33/ 9  3.4000000000000000E+010  1.0694298347840251E+001
  880  34/ 9  3.5000000000000000E+010  1.0542531981792900E+001
  881  35/ 9  3.6000000000000000E+010  1.0348424368079341E+001
  882  36/ 9  3.7000000000000000E+010  9.8974938177576561E+000
  883  37/ 9  3.8000000000000000E+010  1.0145886450545600E+001
  884  38/ 9  3.9000000000000000E+010  9.5896023848613208E+000
  885  39/ 9  4.0000000000000000E+010  9.5718992633150322E+000
  886  40/ 9  4.1000000000000000E+010  9.1500133542414233E+000
  887  41/ 9  4.2000000000000000E+010  8.8258530999447924E+000
  888  42/ 9  4.3000000000000000E+010  8.4670582909764374E+000
  889  43/ 9  4.4000000000000000E+010  8.6485907494671963E+000
  890  44/ 9  4.5000000000000000E+010  8.7691117513048624E+000
  891  45/ 9  4.6000000000000000E+010  9.0381354352594556E+000
  892  46/ 9  4.7000000000000000E+010  1.1207845821508119E+001
  893  47/ 9  4.8000000000000000E+010  8.6758478825211753E+000
  894  48/ 9  4.9000000000000000E+010  8.2864270383667655E+000
  895  49/ 9  5.0000000000000000E+010  5.9334268879224172E+000
  896  50/ 9  5.1000000000000000E+010  5.8942871147434284E+000
  897  51/ 9  5.2000000000000000E+010  5.4711302619736601E+000
  898  52/ 9  5.3000000000000000E+010  7.5015188759971450E+000
  899  53/ 9  5.4000000000000000E+010  7.4046185495151704E+000
  900  54/ 9  5.5000000000000000E+010  4.6990811907776084E+000
  901  55/ 9  5.6000000000000000E+010  7.2986556244983376E+000
  902  56/ 9  5.7000000000000000E+010  5.7802466513429032E+000
  903  57/ 9  5.8000000000000000E+010  6.8238747088006564E+000
  904  58/ 9  5.9000000000000000E+010  8.0783580403930522E+000
  905  59/ 9  6.0000000000000000E+010  7.3050890186468980E+000
  906  60/ 9  6.1000000000000000E+010  6.8221266746488798E+000
  907  61/ 9  6.2000000000000000E+010  6.3408716507782739E+000
  908  62/ 9  6.3000000000000000E+010  6.5771463292003158E+000
  909  63/ 9  6.4000000000000000E+010  6.6297985008090698E+000
  910  64/ 9  6.5000000000000000E+010  6.2775087635319800E+000
  911  65/ 9  6.6000000000000000E+010  5.9288341495021024E+000
  912  66/ 9  6.7000000000000000E+010  5.7751831003074141E+000
  913  67/ 9  6.8000000000000000E+010  5.7716684500246851E+000
  914  68/ 9  6.9000000000000000E+010  5.3529336080363699E+000
  915  69/ 9  7.0000000000000000E+010  5.7058632139525942E+000
  916  70/ 9  7.1000000000000000E+010  5.2750888567388854E+000
  917  71/ 9  7.2000000000000000E+010  5.2562758586987233E+000
  918  72/ 9  7.3000000000000000E+010  5.1165481700145721E+000
  919  73/ 9  7.4000000000000000E+010  4.7377647802736291E+000
  920  74/ 9  7.5000000000000000E+010  5.0970298215671672E+000
  921  75/ 9  7.6000000000000000E+010  4.9252774654808773E+000
  922  76/ 9  7.7000000000000000E+010  5.1771332077110994E+000
  923  77/ 9  7.8000000000000000E+010  4.8853388277448770E+000
  924  78/ 9  7.9000000000000000E+010  4.9691974884820187E+000
  925  79/ 9  8.0000000000000000E+010  4.1432469697531902E+000
  926  80/ 9  8.1000000000000000E+010  3.6394288710458178E+000
  927  81/ 9  8.2000000000000000E+010  4.6492416379745514E+000
  928  82/ 9  8.3000000000000000E+010  4.0003413523361750E+000
  929  83/ 9  8.4000000000000000E+010  3.7054114036628949E+000
  930  84/ 9  8.5000000000000000E+010  3.8990895658162059E+000
  931  85/ 9  8.6000000000000000E+010  4.0486260114177250E+000
  932  86/ 9  8.7000000000000000E+010  3.8473390959306641E+000
  933  87/ 9  8.8000000000000000E+010  3.5847824555804340E+000
  934  88/ 9  8.9000000000000000E+010  3.6328739287290230E+000
  935  89/ 9  9.0000000000000000E+010  3.9648576288678159E+000
  936  90/ 9  9.1000000000000000E+010  3.6722113260349891E+000
  937  91/ 9  9.2000000000000000E+010  3.5674695127956180E+000
  938  92/ 9  9.3000000000000000E+010  3.4814550550507839E+000
  939  93/ 9  9.4000000000000000E+010  3.4637652551405229E+000
  940   0/10  1.0000000000000000E+009  2.7815040459176380E+001
  941   1/10  2.0000000000000000E+009  2.3484116358216720E+001
  942   2/10  3.0000000000000000E+009  2.0342723719671771E+001
  943   3/10  4.0000000000000000E+009  1.7998271399950589E+001
  944   4/10  5.0000000000000000E+009  1.6176229136319598E+001
  945   5/10  6.0000000000000000E+009  1.4665093813690230E+001
  946   6/10  7.0000000000000000E+009  1.3401587496817401E+001
  947   7/10  8.0000000000000000E+009  1.2316660177472150E+001
  948   8/10  9.0000000000000000E+009  1.1359870810634590E+001
  949   9/10  1.0000000000000000E+010  1.0522210727752300E+001
  950  10/10  1.1000000000000000E+010  9.7513994586982804E+000
  951  11/10  1.2000000000000000E+010  9.0802629797715202E+000
  952  12/10  1.3000000000000000E+010  8.4606351203587842E+000
  953  13/10  1.4000000000000000E+010  7.8744681715871909E+000
  954  14/10  1.5000000000000000E+010  7.3370712309472257E+000
  955  15/10  1.6000000000000000E+010  6.9152170254275216E+000
  956  16/10  1.7000000000000000E+010  6.3740154703107974E+000
  957  17/10  1.8000000000000000E+010  5.9780933091597399E+000
  958  18/10  1.9000000000000000E+010  5.5723909504905649E+000
  959  19/10  2.0000000000000000E+010  5.1617233334910297E+000
  960  20/10  2.1000000000000000E+010  4.8751007698864992E+000
  961  21/10  2.2000000000000000E+010  4.5297494521458761E+000
  962  22/10  2.3000000000000000E+010  4.2070156731401536E+000
  963  23/10  2.4000000000000000E+010  3.9295450966294778E+000
  964  24/10  2.5000000000000000E+010  3.6439479737520268E+000
  965  25/10  2.6000000000000000E+010  3.3852797437539879E+000
  966  26/10  2.7000000000000000E+010  3.1062255889315402E+000
  967  27/10  2.8000000000000000E+010  2.9224796036264009E+000
  968  28/10  2.9000000000000000E+010  2.6730696289726610E+000
  969  29/10  3.0000000000000000E+010  2.4516555809770870E+000
  970  30/10  3.1000000000000000E+010  2.1379111478914039E+000
  971  31/10  3.2000000000000000E+010  2.0503354850449651E+000
  972  32/10  3.3000000000000000E+010  1.8046462897208571E+000
  973  33/10  3.4000000000000000E+010  1.7240033170407600E+000
  974  34/10  3.5000000000000000E+010  1.5351532257115921E+000
  975  35/10  3.6000000000000000E+010  1.4633592545894121E+000
  976  36/10  3.7000000000000000E+010  9.3959620463849924E-001
  977  37/10  3.8000000000000000E+010  1.3289406202649590E+000
  978  38/10  3.9000000000000000E+010  6.6893029662222980E-001
  979  39/10  4.0000000000000000E+010  8.2725991919538322E-001
  980  40/10  4.1000000000000000E+010  4.3678437212050442E-001
  981  41/10  4.2000000000000000E+010  2.1539752357150219E-001
  982  42/10  4.3000000000000000E+010 -1.3004767441909429E-001
  983  43/10  4.4000000000000000E+010 -2.5884285419636133E-001
  984  44/10  4.5000000000000000E+010  2.6699480917710121E-002
  985  45/10  4.6000000000000000E+010 -6.6112085621325090E-001
  986  46/10  4.7000000000000000E+010 -8.4567479937082357E-001
  987  47/10  4.8000000000000000E+010 -3.1830356765528900E+000
  988  48/10  4.9000000000000000E+010 -2.5323762663996541E+000
  989  49/10  5.0000000000000000E+010 -5.9459978383804843E+000
  990  50/10  5.1000000000000000E+010 -5.4888830865446572E+000
  991  51/10  5.2000000000000000E+010 -3.0180469370096721E+000
  992  52/10  5.3000000000000000E+010 -1.0073761141358140E+000
  993  53/10  5.4000000000000000E+010 -8.4534314210665662E-001
  994  54/10  5.5000000000000000E+010 -3.4762016290293771E+000
  995  55/10  5.6000000000000000E+010 -1.9251957499630770E+000
  996  56/10  5.7000000000000000E+010 -2.5917621648246651E+000
  997  57/10  5.8000000000000000E+010 -1.1526222187950410E+000
  998  58/10  5.9000000000000000E+010 -9.9196476348828821E-001
  999  59/10  6.0000000000000000E+010 -1.5162584956632490E+000
 1000  60/10  6.1000000000000000E+010 -9.2463358316287925E-001
 1001  61/10  6.2000000000000000E+010 -1.3482622958941151E+000
 1002  62/10  6.3000000000000000E+010 -1.1010148087194600E+000
 1003  63/10  6.4000000000000000E+010 -1.0121919520191589E+000
 1004  64/10  6.5000000000000000E+010 -1.3223409801591350E+000
 1005  65/10  6.6000000000000000E+010 -1.5933812564013019E+000
 1006  66/10  6.7000000000000000E+010 -1.7435064535393749E+000
 1007  67/10  6.8000000000000000E+010 -1.6645038483401460E+000
 1008  68/10  6.9000000000000000E+010 -2.0432357214883599E+000
 1009  69/10  7.0000000000000000E+010 -1.6536221465020580E+000
 1010  70/10  7.1000000000000000E+010 -2.0404086483781572E+000
 1011  71/10  7.2000000000000000E+010 -2.0152967020263941E+000
 1012  72/10  7.3000000000000000E+010 -2.0866424161752790E+000
 1013  73/10  7.4000000000000000E+010 -2.4547259258661529E+000
 1014  74/10  7.5000000000000000E+010 -2.0800758022372530E+000
 1015  75/10  7.6000000000000000E+010 -2.2306301342620229E+000
 1016  76/10  7.7000000000000000E+010 -1.9006808584527499E+000
 1017  77/10  7.8000000000000000E+010 -2.1845556424824939E+000
 1018  78/10  7.9000000000000000E+010 -2.0706369343106319E+000
 1019  79/10  8.0000000000000000E+010 -2.8368388900713142E+000
 1020  80/10  8.1000000000000000E+010 -3.2385295109072838E+000
 1021  81/10  8.2000000000000000E+010 -2.2436397689330532E+000
 1022  82/10  8.3000000000000000E+010 -2.8353682285417459E+000
 1023  83/10  8.4000000000000000E+010 -3.1097140466399691E+000
 1024  84/10  8.5000000000000000E+010 -2.8304915383309779E+000
 1025  85/10  8.6000000000000000E+010 -2.6819266245009441E+000
 1026  86/10  8.7000000000000000E+010 -2.8702769576268889E+000
 1027  87/10  8.8000000000000000E+010 -3.0790903148996089E+000
 1028  88/10  8.9000000000000000E+010 -2.9857826958131080E+000
 1029  89/10  9.0000000000000000E+010 -2.6123081439673670E+000
 1030  90/10  9.1000000000000000E+010 -2.8830277646124838E+000
 1031  91/10  9.2000000000000000E+010 -2.9705536161001689E+000
 1032  92/10  9.3000000000000000E+010 -2.9649820463415129E+000
 1033  93/10  9.4000000000000000E+010 -2.9001643775294781E+000
 1034   0/11  1.0000000000000000E+009  2.2198657105738778E+001
 1035   1/11  2.0000000000000000E+009  1.8713122294118591E+001
 1036   2/11  3.0000000000000000E+009  1.5896311804625810E+001
 1037   3/11  4.0000000000000000E+009  1.3689364948422959E+001
 1038   4/11  5.0000000000000000E+009  1.1914186721417130E+001
 1039   5/11  6.0000000000000000E+009  1.0427867167597300E+001
 1040   6/11  7.0000000000000000E+009  9.1709169672579378E+000
 1041   7/11  8.0000000000000000E+009  8.0767049143778262E+000
 1042   8/11  9.0000000000000000E+009  7.1147674518666921E+000
 1043   9/11  1.0000000000000000E+010  6.2625417290121232E+000
 1044  10/11  1.1000000000000000E+010  5.4800520949831766E+000
 1045  11/11  1.2000000000000000E+010  4.7978180491908953E+000
 1046  12/11  1.3000000000000000E+010  4.1632269480387931E+000
 1047  13/11  1.4000000000000000E+010  3.5702344790368148E+000
 1048  14/11  1.5000000000000000E+010  3.0232245088299079E+000
 1049  15/11  1.6000000000000000E+010  2.5550389147808170E+000
 1050  16/11  1.7000000000000000E+010  2.0609930497278701E+000
 1051  17/11  1.8000000000000000E+010  1.6492219928537240E+000
 1052  18/11  1.9000000000000000E+010  1.2370868967372000E+000
 1053  19/11  2.0000000000000000E+010  8.0493676956115268E-001
 1054  20/11  2.1000000000000000E+010  5.1267402531109074E-001
 1055  21/11  2.2000000000000000E+010  1.7594989161131500E-001
 1056  22/11  2.3000000000000000E+010 -1.5731538908052359E-001
 1057  23/11  2.4000000000000000E+010 -4.6101818698047359E-001
 1058  24/11  2.5000000000000000E+010 -7.4545232348123991E-001
 1059  25/11  2.6000000000000000E+010 -9.7726871410547878E-001
 1060  26/11  2.7000000000000000E+010 -1.2730966429698500E+000
 1061  27/11  2.8000000000000000E+010 -1.4339055544788020E+000
 1062  28/11  2.9000000000000000E+010 -1.7097368238156370E+000
 1063  29/11  3.0000000000000000E+010 -1.9219822779543350E+000
 1064  30/11  3.1000000000000000E+010 -2.2567121058796911E+000
 1065  31/11  3.2000000000000000E+010 -2.2853904969637542E+000
 1066  32/11  3.3000000000000000E+010 -2.4794992844088570E+000
 1067  33/11  3.4000000000000000E+010 -2.4704528791008760E+000
 1068  34/11  3.5000000000000000E+010 -2.9265708966823918E+000
 1069  35/11  3.6000000000000000E+010 -2.8449364240746928E+000
 1070  36/11  3.7000000000000000E+010 -3.4261502968975548E+000
 1071  37/11  3.8000000000000000E+010 -3.0256170172049668E+000
 1072  38/11  3.9000000000000000E+010 -3.4900357257692471E+000
 1073  39/11  4.0000000000000000E+010 -3.4786787524759850E+000
 1074  40/11  4.1000000000000000E+010 -3.8534094490414570E+000
 1075  41/11  4.2000000000000000E+010 -3.7726512931147700E+000
 1076  42/11  4.3000000000000000E+010 -4.2946487221427034E+000
 1077  43/11  4.4000000000000000E+010 -4.6689388172452224E+000
 1078  44/11  4.5000000000000000E+010 -4.0860574275522143E+000
 1079  45/11  4.6000000000000000E+010 -5.6729986304951572E+000
 1080  46/11  4.7000000000000000E+010 -7.5685637484388728E+000
 1081  47/11  4.8000000000000000E+010 -1.3814634677139489E+001
 1082  48/11  4.9000000000000000E+010 -8.5525708148396653E+000
 1083  49/11  5.0000000000000000E+010 -1.0876217371808790E+001
 1084  50/11  5.1000000000000000E+010 -8.8645196771297599E+000
 1085  51/11  5.2000000000000000E+010 -9.7317088500113318E+000
 1086  52/11  5.3000000000000000E+010 -4.8949956028345829E+000
 1087  53/11  5.4000000000000000E+010 -5.0901397261443604E+000
 1088  54/11  5.5000000000000000E+010 -7.0598477346356834E+000
 1089  55/11  5.6000000000000000E+010 -7.3546062126461322E+000
 1090  56/11  5.7000000000000000E+010 -6.6714009372039129E+000
 1091  57/11  5.8000000000000000E+010 -4.4524187052442290E+000
 1092  58/11  5.9000000000000000E+010 -5.4167538542454903E+000
 1093  59/11  6.0000000000000000E+010 -5.5464874380258822E+000
 1094  60/11  6.1000000000000000E+010 -4.9809451410813210E+000
 1095  61/11  6.2000000000000000E+010 -5.3599737283308224E+000
 1096  62/11  6.3000000000000000E+010 -5.1111314422584684E+000
 1097  63/11  6.4000000000000000E+010 -5.0070603311486899E+000
 1098  64/11  6.5000000000000000E+010 -5.3307915414602736E+000
 1099  65/11  6.6000000000000000E+010 -5.5476717109377489E+000
 1100  66/11  6.7000000000000000E+010 -5.7191730740871840E+000
 1101  67/11  6.8000000000000000E+010 -5.6116246215848609E+000
 1102  68/11  6.9000000000000000E+010 -5.9546896850581952E+000
 1103  69/11  7.0000000000000000E+010 -5.5797190957518783E+000
 1104  70/11  7.1000000000000000E+010 -5.9040429198237421E+000
 1105  71/11  7.2000000000000000E+010 -5.9449199163178630E+000
 1106  72/11  7.3000000000000000E+010 -5.9173642939142468E+000
 1107  73/11  7.4000000000000000E+010 -6.3550243586078450E+000
 1108  74/11  7.5000000000000000E+010 -5.9207127493956069E+000
 1109  75/11  7.6000000000000000E+010 -6.0823518711758737E+000
 1110  76/11  7.7000000000000000E+010 -5.7670672264277218E+000
 1111  77/11  7.8000000000000000E+010 -6.0396761311502534E+000
 1112  78/11  7.9000000000000000E+010 -5.9096318671682821E+000
 1113  79/11  8.0000000000000000E+010 -6.6681694437414629E+000
 1114  80/11  8.1000000000000000E+010 -6.9871702025867233E+000
 1115  81/11  8.2000000000000000E+010 -6.0388113862389599E+000
 1116  82/11  8.3000000000000000E+010 -6.6125991662434842E+000
 1117  83/11  8.4000000000000000E+010 -6.8812005851184583E+000
 1118  84/11  8.5000000000000000E+010 -6.5721866895969097E+000
 1119  85/11  8.6000000000000000E+010 -6.4171053062773229E+000
 1120  86/11  8.7000000000000000E+010 -6.5907872121255240E+000
 1121  87/11  8.8000000000000000E+010 -6.8227360766620073E+000
 1122  88/11  8.9000000000000000E+010 -6.7019250408701367E+000
 1123  89/11  9.0000000000000000E+010 -6.3066942802177106E+000
 1124  90/11  9.1000000000000000E+010 -6.6184265331365433E+000
 1125  91/11  9.2000000000000000E+010 -6.6666519181869131E+000
 1126  92/11  9.3000000000000000E+010 -6.6491262392608350E+000
 1127  93/11  9.4000000000000000E+010 -6.5560466270477660E+000
 1128   0/12  1.0000000000000000E+009  1.9167644392240359E+001
 1129   1/12  2.0000000000000000E+009  1.6541281277139149E+001
 1130   2/12  3.0000000000000000E+009  1.4099146744896350E+001
 1131   3/12  4.0000000000000000E+009  1.2061262432754649E+001
 1132   4/12  5.0000000000000000E+009  1.0367529071569489E+001
 1133   5/12  6.0000000000000000E+009  8.9366484417997611E+000
 1134   6/12  7.0000000000000000E+009  7.6999343838241661E+000
 1135   7/12  8.0000000000000000E+009  6.6228576724599000E+000
 1136   8/12  9.0000000000000000E+009  5.6671501496401957E+000
 1137   9/12  1.0000000000000000E+010  4.8177849936349570E+000
 1138  10/12  1.1000000000000000E+010  4.0416629409633931E+000
 1139  11/12  1.2000000000000000E+010  3.3624760744289270E+000
 1140  12/12  1.3000000000000000E+010  2.7287407508325630E+000
 1141  13/12  1.4000000000000000E+010  2.1266689723561329E+000
 1142  14/12  1.5000000000000000E+010  1.5800177634404100E+000
 1143  15/12  1.6000000000000000E+010  1.1035097966497740E+000
 1144  16/12  1.7000000000000000E+010  6.1219787933823178E-001
 1145  17/12  1.8000000000000000E+010  1.9640892455227499E-001
 1146  18/12  1.9000000000000000E+010 -2.2179587757653671E-001
 1147  19/12  2.0000000000000000E+010 -6.7079380850398418E-001
 1148  20/12  2.1000000000000000E+010 -9.4846261001379817E-001
 1149  21/12  2.2000000000000000E+010 -1.2735564521119609E+000
 1150  22/12  2.3000000000000000E+010 -1.6217831040542741E+000
 1151  23/12  2.4000000000000000E+010 -1.9048615094454491E+000
 1152  24/12  2.5000000000000000E+010 -2.1944723909741728E+000
 1153  25/12  2.6000000000000000E+010 -2.4320234599140358E+000
 1154  26/12  2.7000000000000000E+010 -2.6927514682818812E+000
 1155  27/12  2.8000000000000000E+010 -2.8829984939982860E+000
 1156  28/12  2.9000000000000000E+010 -3.1469775804346458E+000
 1157  29/12  3.0000000000000000E+010 -3.3589147730084798E+000
 1158  30/12  3.1000000000000000E+010 -3.7088570920546822E+000
 1159  31/12  3.2000000000000000E+010 -3.7727506062172851E+000
 1160  32/12  3.3000000000000000E+010 -3.9984484292836160E+000
 1161  33/12  3.4000000000000000E+010 -3.8306053669131179E+000
 1162  34/12  3.5000000000000000E+010 -4.4134299086465854E+000
 1163  35/12  3.6000000000000000E+010 -4.0999260983671801E+000
 1164  36/12  3.7000000000000000E+010 -4.8788987395433923E+000
 1165  37/12  3.8000000000000000E+010 -4.5010197896116173E+000
 1166  38/12  3.9000000000000000E+010 -5.1554826562102640E+000
 1167  39/12  4.0000000000000000E+010 -4.9007030681250754E+000
 1168  40/12  4.1000000000000000E+010 -5.3172617320365401E+000
 1169  41/12  4.2000000000000000E+010 -5.0043697085889427E+000
 1170  42/12  4.3000000000000000E+010 -5.5949594683911119E+000
 1171  43/12  4.4000000000000000E+010 -6.3454632735730510E+000
 1172  44/12  4.5000000000000000E+010 -5.5902925560406844E+000
 1173  45/12  4.6000000000000000E+010 -7.7656310991243194E+000
 1174  46/12  4.7000000000000000E+010 -1.0625861681483940E+001
 1175  47/12  4.8000000000000000E+010 -1.6942145876265521E+001
 1176  48/12  4.9000000000000000E+010 -1.1373674205481150E+001
 1177  49/12  5.0000000000000000E+010 -1.0934823098938180E+001
 1178  50/12  5.1000000000000000E+010 -8.0397890332033448E+000
 1179  51/12  5.2000000000000000E+010 -9.3489054089883243E+000
 1180  52/12  5.3000000000000000E+010 -6.8500844615874366E+000
 1181  53/12  5.4000000000000000E+010 -6.1602394321599787E+000
 1182  54/12  5.5000000000000000E+010 -7.7588277045560519E+000
 1183  55/12  5.6000000000000000E+010 -1.2214963276349151E+001
 1184  56/12  5.7000000000000000E+010 -6.8008455192576616E+000
 1185  57/12  5.8000000000000000E+010 -5.1047738861307499E+000
 1186  58/12  5.9000000000000000E+010 -7.5250801502434506E+000
 1187  59/12  6.0000000000000000E+010 -9.4595579968731123E+000
 1188  60/12  6.1000000000000000E+010 -6.3648834430183863E+000
 1189  61/12  6.2000000000000000E+010 -6.7710437030694939E+000
 1190  62/12  6.3000000000000000E+010 -6.5580554709727013E+000
 1191  63/12  6.4000000000000000E+010 -6.4188566960212414E+000
 1192  64/12  6.5000000000000000E+010 -6.7511558870436037E+000
 1193  65/12  6.6000000000000000E+010 -6.9731244602142723E+000
 1194  66/12  6.7000000000000000E+010 -7.1259755938163778E+000
 1195  67/12  6.8000000000000000E+010 -7.0044007774720374E+000
 1196  68/12  6.9000000000000000E+010 -7.3657027043782008E+000
 1197  69/12  7.0000000000000000E+010 -6.9108207656270988E+000
 1198  70/12  7.1000000000000000E+010 -7.3247547349748219E+000
 1199  71/12  7.2000000000000000E+010 -7.2808082908424412E+000
 1200  72/12  7.3000000000000000E+010 -7.3026611794805971E+000
 1201  73/12  7.4000000000000000E+010 -7.7058298805847771E+000
 1202  74/12  7.5000000000000000E+010 -7.2713850818335102E+000
 1203  75/12  7.6000000000000000E+010 -7.4567392407959936E+000
 1204  76/12  7.7000000000000000E+010 -7.1120313825139734E+000
 1205  77/12  7.8000000000000000E+010 -7.3673985902512937E+000
 1206  78/12  7.9000000000000000E+010 -7.2489295888754990E+000
 1207  79/12  8.0000000000000000E+010 -8.0149013963499609E+000
 1208  80/12  8.1000000000000000E+010 -8.3095840379180945E+000
 1209  81/12  8.2000000000000000E+010 -7.3607712553986904E+000
 1210  82/12  8.3000000000000000E+010 -7.9447191459427904E+000
 1211  83/12  8.4000000000000000E+010 -8.2429635299389261E+000
 1212  84/12  8.5000000000000000E+010 -7.9063714994572312E+000
 1213  85/12  8.6000000000000000E+010 -7.7407565541581684E+000
 1214  86/12  8.7000000000000000E+010 -7.9266770361626246E+000
 1215  87/12  8.8000000000000000E+010 -8.1719021317844192E+000
 1216  88/12  8.9000000000000000E+010 -8.0060659918075476E+000
 1217  89/12  9.0000000000000000E+010 -7.6138819143728496E+000
 1218  90/12  9.1000000000000000E+010 -7.9415522348208274E+000
 1219  91/12  9.2000000000000000E+010 -7.9754849076851553E+000
 1220  92/12  9.3000000000000000E+010 -7.9804263279386598E+000
 1221  93/12  9.4000000000000000E+010 -7.8154996259334304E+000
 1222   0/13  1.0000000000000000E+009  1.6668743001108702E+001
 1223   1/13  2.0000000000000000E+009  1.4626189445848061E+001
 1224   2/13  3.0000000000000000E+009  1.2511044580593030E+001
 1225   3/13  4.0000000000000000E+009  1.0639059896273970E+001
 1226   4/13  5.0000000000000000E+009  9.0482844005655920E+000
 1227   5/13  6.0000000000000000E+009  7.6714115943072620E+000
 1228   6/13  7.0000000000000000E+009  6.4723559235438097E+000
 1229   7/13  8.0000000000000000E+009  5.4255032791238014E+000
 1230   8/13  9.0000000000000000E+009  4.4932747606214143E+000
 1231   9/13  1.0000000000000000E+010  3.6577126075150770E+000
 1232  10/13  1.1000000000000000E+010  2.8944091289790381E+000
 1233  11/13  1.2000000000000000E+010  2.2224724706141159E+000
 1234  12/13  1.3000000000000000E+010  1.6000097650712530E+000
 1235  13/13  1.4000000000000000E+010  1.0056939505334479E+000
 1236  14/13  1.5000000000000000E+010  4.6446354242438070E-001
 1237  15/13  1.6000000000000000E+010  3.4073938844171280E-003
 1238  16/13  1.7000000000000000E+010 -4.7841714488081682E-001
 1239  17/13  1.8000000000000000E+010 -8.8919872722847348E-001
 1240  18/13  1.9000000000000000E+010 -1.2948222181297331E+000
 1241  19/13  2.0000000000000000E+010 -1.7308476158652630E+000
 1242  20/13  2.1000000000000000E+010 -2.0039250094871659E+000
 1243  21/13  2.2000000000000000E+010 -2.3459617043854331E+000
 1244  22/13  2.3000000000000000E+010 -2.6540095563232962E+000
 1245  23/13  2.4000000000000000E+010 -2.9233667220449142E+000
 1246  24/13  2.5000000000000000E+010 -3.2052180964682599E+000
 1247  25/13  2.6000000000000000E+010 -3.4283351613932740E+000
