Ic (@Vce=1.5V) = {0.170mA, 0.3653mA, 0.7346mA, 1.391mA, 2.528mA, 
4.373mA, 7.044mA, 10.49mA, 14.56mA, 19.11mA, 23.72mA, 27.26mA,
30.26mA, 33.18mA}

H21 vs. freq
Point prm/cv                      freq                  H21_dB.m
  805  53/ 8  5.40000000000000000E+010  9.21919698459517890E+000
  806  54/ 8  5.50000000000000000E+010  7.12794685457220820E+000
  807  55/ 8  5.60000000000000000E+010  1.12512031857842500E+001
  808  56/ 8  5.70000000000000000E+010  9.53620051811570950E+000
  809  57/ 8  5.80000000000000000E+010  9.19000793386708640E+000
  810  58/ 8  5.90000000000000000E+010  9.35060217845554580E+000
  811  59/ 8  6.00000000000000000E+010  8.86202504830592730E+000
  812  60/ 8  6.10000000000000000E+010  9.13790384852909380E+000
  813  61/ 8  6.20000000000000000E+010  9.06285924812807050E+000
  814  62/ 8  6.30000000000000000E+010  8.75391971420348370E+000
  815  63/ 8  6.40000000000000000E+010  8.50607688134489590E+000
  816  64/ 8  6.50000000000000000E+010  8.76718165112942320E+000
  817  65/ 8  6.60000000000000000E+010  8.41956273905982750E+000
  818  66/ 8  6.70000000000000000E+010  8.04684353660198680E+000
  819  67/ 8  6.80000000000000000E+010  8.43311674474494310E+000
  820  68/ 8  6.90000000000000000E+010  7.82318198028724070E+000
  821  69/ 8  7.00000000000000000E+010  8.40805433209788160E+000
  822  70/ 8  7.10000000000000000E+010  8.09047974896394350E+000
  823  71/ 8  7.20000000000000000E+010  7.99370492181037130E+000
  824  72/ 8  7.30000000000000000E+010  7.61032407590229990E+000
  825  73/ 8  7.40000000000000000E+010  7.59279209347536540E+000
  826  74/ 8  7.50000000000000000E+010  7.75748015238933420E+000
  827  75/ 8  7.60000000000000000E+010  7.67400631667764980E+000
  828  76/ 8  7.70000000000000000E+010  7.46841157090402330E+000
  829  77/ 8  7.80000000000000000E+010  7.17104197975027090E+000
  830  78/ 8  7.90000000000000000E+010  7.55670077199597130E+000
  831  79/ 8  8.00000000000000000E+010  7.49779138365918830E+000
  832  80/ 8  8.10000000000000000E+010  6.30131636705403510E+000
  833  81/ 8  8.20000000000000000E+010  6.25732076529960680E+000
  834  82/ 8  8.30000000000000000E+010  7.00353544592386520E+000
  835  83/ 8  8.40000000000000000E+010  7.18505276165254080E+000
  836  84/ 8  8.50000000000000000E+010  6.27658629696207980E+000
  837  85/ 8  8.60000000000000000E+010  6.81837968125492820E+000
  838  86/ 8  8.70000000000000000E+010  6.28057418922957030E+000
  839  87/ 8  8.80000000000000000E+010  6.28830682916083020E+000
  840  88/ 8  8.90000000000000000E+010  6.09735412652470290E+000
  841  89/ 8  9.00000000000000000E+010  5.84912615210993270E+000
  842  90/ 8  9.10000000000000000E+010  6.81850797563423950E+000
  843  91/ 8  9.20000000000000000E+010  5.95643820487414730E+000
  844  92/ 8  9.30000000000000000E+010  5.57765116253550990E+000
  845  93/ 8  9.40000000000000000E+010  5.41086293782959520E+000
  846   0/ 9  1.00000000000000000E+009  3.96330765991960660E+001
  847   1/ 9  2.00000000000000000E+009  3.57322866297919570E+001
  848   2/ 9  3.00000000000000000E+009  3.29689659692725670E+001
  849   3/ 9  4.00000000000000000E+009  3.07920626799263460E+001
  850   4/ 9  5.00000000000000000E+009  2.92209255291759430E+001
  851   5/ 9  6.00000000000000000E+009  2.78056796476547560E+001
  852   6/ 9  7.00000000000000000E+009  2.65034896478724310E+001
  853   7/ 9  8.00000000000000000E+009  2.54121732950564480E+001
  854   8/ 9  9.00000000000000000E+009  2.44034631717937240E+001
  855   9/ 9  1.00000000000000000E+010  2.35459239546847210E+001
  856  10/ 9  1.10000000000000000E+010  2.27422710025067540E+001
  857  11/ 9  1.20000000000000000E+010  2.19992971160552600E+001
  858  12/ 9  1.30000000000000000E+010  2.13266316690068970E+001
  859  13/ 9  1.40000000000000000E+010  2.06722655148784260E+001
  860  14/ 9  1.50000000000000000E+010  2.00833279436023770E+001
  861  15/ 9  1.60000000000000000E+010  1.95999737644893130E+001
  862  16/ 9  1.70000000000000000E+010  1.89775549177889360E+001
  863  17/ 9  1.80000000000000000E+010  1.85224239151436830E+001
  864  18/ 9  1.90000000000000000E+010  1.80627543113880620E+001
  865  19/ 9  2.00000000000000000E+010  1.75700859210110000E+001
  866  20/ 9  2.10000000000000000E+010  1.72344404791221630E+001
  867  21/ 9  2.20000000000000000E+010  1.68035954346943260E+001
  868  22/ 9  2.30000000000000000E+010  1.64029726301193680E+001
  869  23/ 9  2.40000000000000000E+010  1.60368999874702960E+001
  870  24/ 9  2.50000000000000000E+010  1.56441312338977990E+001
  871  25/ 9  2.60000000000000000E+010  1.53524680303403720E+001
  872  26/ 9  2.70000000000000000E+010  1.50454982094695990E+001
  873  27/ 9  2.80000000000000000E+010  1.47157722386836540E+001
  874  28/ 9  2.90000000000000000E+010  1.43945537720815900E+001
  875  29/ 9  3.00000000000000000E+010  1.40863885914683080E+001
  876  30/ 9  3.10000000000000000E+010  1.37166223024733150E+001
  877  31/ 9  3.20000000000000000E+010  1.35555273207891740E+001
  878  32/ 9  3.30000000000000000E+010  1.32230380077923580E+001
  879  33/ 9  3.40000000000000000E+010  1.29701222305981820E+001
  880  34/ 9  3.50000000000000000E+010  1.26798113284341710E+001
  881  35/ 9  3.60000000000000000E+010  1.24260849058250040E+001
  882  36/ 9  3.70000000000000000E+010  1.20595673842139630E+001
  883  37/ 9  3.80000000000000000E+010  1.20338762541266690E+001
  884  38/ 9  3.90000000000000000E+010  1.15939093520477990E+001
  885  39/ 9  4.00000000000000000E+010  1.15165849020821230E+001
  886  40/ 9  4.10000000000000000E+010  1.10851263305818330E+001
  887  41/ 9  4.20000000000000000E+010  1.09517299544179300E+001
  888  42/ 9  4.30000000000000000E+010  1.06401456117710480E+001
  889  43/ 9  4.40000000000000000E+010  1.07669425826707580E+001
  890  44/ 9  4.50000000000000000E+010  1.09129701250568550E+001
  891  45/ 9  4.60000000000000000E+010  1.13719355909069700E+001
  892  46/ 9  4.70000000000000000E+010  1.42442456645774520E+001
  893  47/ 9  4.80000000000000000E+010  1.17528589797364060E+001
  894  48/ 9  4.90000000000000000E+010  1.06875507736660110E+001
  895  49/ 9  5.00000000000000000E+010  9.16485436559994680E+000
  896  50/ 9  5.10000000000000000E+010  8.33009591263420290E+000
  897  51/ 9  5.20000000000000000E+010  7.05032785463123530E+000
  898  52/ 9  5.30000000000000000E+010  9.15183133012167540E+000
  899  53/ 9  5.40000000000000000E+010  8.28224023740097690E+000
  900  54/ 9  5.50000000000000000E+010  6.44512776822808320E+000
  901  55/ 9  5.60000000000000000E+010  1.01250024852919540E+001
  902  56/ 9  5.70000000000000000E+010  8.62937258309589520E+000
  903  57/ 9  5.80000000000000000E+010  8.30728211612818330E+000
  904  58/ 9  5.90000000000000000E+010  8.43486228218529280E+000
  905  59/ 9  6.00000000000000000E+010  7.95948695254231000E+000
  906  60/ 9  6.10000000000000000E+010  8.20112726308687990E+000
  907  61/ 9  6.20000000000000000E+010  8.16919509487245500E+000
  908  62/ 9  6.30000000000000000E+010  7.81872065183228320E+000
  909  63/ 9  6.40000000000000000E+010  7.58932163061896860E+000
  910  64/ 9  6.50000000000000000E+010  7.85744391610404950E+000
  911  65/ 9  6.60000000000000000E+010  7.53511048122845390E+000
  912  66/ 9  6.70000000000000000E+010  7.13904462009971040E+000
  913  67/ 9  6.80000000000000000E+010  7.57393132348980290E+000
  914  68/ 9  6.90000000000000000E+010  6.93851320544690080E+000
  915  69/ 9  7.00000000000000000E+010  7.56441392850935120E+000
  916  70/ 9  7.10000000000000000E+010  7.20463618181227710E+000
  917  71/ 9  7.20000000000000000E+010  7.11535850990152510E+000
  918  72/ 9  7.30000000000000000E+010  6.78629170661777610E+000
  919  73/ 9  7.40000000000000000E+010  6.74234994970799130E+000
  920  74/ 9  7.50000000000000000E+010  6.89613930269383870E+000
  921  75/ 9  7.60000000000000000E+010  6.83426299306159720E+000
  922  76/ 9  7.70000000000000000E+010  6.62447100248181100E+000
  923  77/ 9  7.80000000000000000E+010  6.31053551127008470E+000
  924  78/ 9  7.90000000000000000E+010  6.76434602846418900E+000
  925  79/ 9  8.00000000000000000E+010  6.73313681707549260E+000
  926  80/ 9  8.10000000000000000E+010  5.29791782871455830E+000
  927  81/ 9  8.20000000000000000E+010  5.57890732148754060E+000
  928  82/ 9  8.30000000000000000E+010  6.07631673298569020E+000
  929  83/ 9  8.40000000000000000E+010  6.34320511454082770E+000
  930  84/ 9  8.50000000000000000E+010  5.41697131555969410E+000
  931  85/ 9  8.60000000000000000E+010  6.04067166467669200E+000
  932  86/ 9  8.70000000000000000E+010  5.44919479617115510E+000
  933  87/ 9  8.80000000000000000E+010  5.47771140891746720E+000
  934  88/ 9  8.90000000000000000E+010  5.31477087130795310E+000
  935  89/ 9  9.00000000000000000E+010  5.00182649718579060E+000
  936  90/ 9  9.10000000000000000E+010  6.01044979491115770E+000
  937  91/ 9  9.20000000000000000E+010  5.14440650837562790E+000
  938  92/ 9  9.30000000000000000E+010  4.91711405144502490E+000
  939  93/ 9  9.40000000000000000E+010  4.64753901200182540E+000
  940   0/10  1.00000000000000000E+009  3.40814635561090210E+001
  941   1/10  2.00000000000000000E+009  2.96645858258385960E+001
  942   2/10  3.00000000000000000E+009  2.65148644586059530E+001
  943   3/10  4.00000000000000000E+009  2.41256661781434760E+001
  944   4/10  5.00000000000000000E+009  2.22360036706843010E+001
  945   5/10  6.00000000000000000E+009  2.06123950490204740E+001
  946   6/10  7.00000000000000000E+009  1.93240584671653150E+001
  947   7/10  8.00000000000000000E+009  1.82085576936559760E+001
  948   8/10  9.00000000000000000E+009  1.71874176077852280E+001
  949   9/10  1.00000000000000000E+010  1.63527103071368670E+001
  950  10/10  1.10000000000000000E+010  1.55201016887214930E+001
  951  11/10  1.20000000000000000E+010  1.48178242212559380E+001
  952  12/10  1.30000000000000000E+010  1.41740410537194330E+001
  953  13/10  1.40000000000000000E+010  1.35588939902600850E+001
  954  14/10  1.50000000000000000E+010  1.30071928553857120E+001
  955  15/10  1.60000000000000000E+010  1.26701232368480610E+001
  956  16/10  1.70000000000000000E+010  1.19045393419095230E+001
  957  17/10  1.80000000000000000E+010  1.15520296568961850E+001
  958  18/10  1.90000000000000000E+010  1.11031970425261780E+001
  959  19/10  2.00000000000000000E+010  1.06941228917895540E+001
  960  20/10  2.10000000000000000E+010  1.03458724733686420E+001
  961  21/10  2.20000000000000000E+010  9.92503806407325760E+000
  962  22/10  2.30000000000000000E+010  9.58567929832436860E+000
  963  23/10  2.40000000000000000E+010  9.34247884401079890E+000
  964  24/10  2.50000000000000000E+010  8.86572314548305580E+000
  965  25/10  2.60000000000000000E+010  8.64586549700542410E+000
  966  26/10  2.70000000000000000E+010  8.42711666112504790E+000
  967  27/10  2.80000000000000000E+010  8.08006785186785060E+000
  968  28/10  2.90000000000000000E+010  7.81493230205871380E+000
  969  29/10  3.00000000000000000E+010  7.58061683726543480E+000
  970  30/10  3.10000000000000000E+010  7.28133106208048360E+000
  971  31/10  3.20000000000000000E+010  7.09766392386674830E+000
  972  32/10  3.30000000000000000E+010  6.76826183301832530E+000
  973  33/10  3.40000000000000000E+010  6.56941553094908490E+000
  974  34/10  3.50000000000000000E+010  6.39170978042917690E+000
  975  35/10  3.60000000000000000E+010  6.24118286694689410E+000
  976  36/10  3.70000000000000000E+010  5.81434579021306420E+000
  977  37/10  3.80000000000000000E+010  6.10178052467969860E+000
  978  38/10  3.90000000000000000E+010  5.44763992808082430E+000
  979  39/10  4.00000000000000000E+010  5.38570244425963200E+000
  980  40/10  4.10000000000000000E+010  4.89215421979405910E+000
  981  41/10  4.20000000000000000E+010  4.88050091528386250E+000
  982  42/10  4.30000000000000000E+010  4.62929557788891090E+000
  983  43/10  4.40000000000000000E+010  4.61429402409483650E+000
  984  44/10  4.50000000000000000E+010  4.75075359058750730E+000
  985  45/10  4.60000000000000000E+010  4.54407592073005690E+000
  986  46/10  4.70000000000000000E+010  5.14015778089766060E+000
  987  47/10  4.80000000000000000E+010  3.18396266708508420E+000
  988  48/10  4.90000000000000000E+010  2.98790804938973410E+000
  989  49/10  5.00000000000000000E+010  1.52309649055600290E+000
  990  50/10  5.10000000000000000E+010  1.12454608696793850E+000
  991  51/10  5.20000000000000000E+010  1.15494589615834140E+000
  992  52/10  5.30000000000000000E+010  3.68339122191362960E+000
  993  53/10  5.40000000000000000E+010  3.31378868472476460E+000
  994  54/10  5.50000000000000000E+010  1.47038607513098010E+000
  995  55/10  5.60000000000000000E+010  3.10092933446547250E+000
  996  56/10  5.70000000000000000E+010  2.84332653462356610E+000
  997  57/10  5.80000000000000000E+010  2.56299578113416750E+000
  998  58/10  5.90000000000000000E+010  2.70019404123238170E+000
  999  59/10  6.00000000000000000E+010  2.30448811106852510E+000
 1000  60/10  6.10000000000000000E+010  2.54070468617431900E+000
 1001  61/10  6.20000000000000000E+010  2.58408775291853040E+000
 1002  62/10  6.30000000000000000E+010  2.26973727006862310E+000
 1003  63/10  6.40000000000000000E+010  2.04104425831698590E+000
 1004  64/10  6.50000000000000000E+010  2.31163444031202130E+000
 1005  65/10  6.60000000000000000E+010  2.04338947228201470E+000
 1006  66/10  6.70000000000000000E+010  1.69538246076860100E+000
 1007  67/10  6.80000000000000000E+010  2.18835845301789210E+000
 1008  68/10  6.90000000000000000E+010  1.52608124067954210E+000
 1009  69/10  7.00000000000000000E+010  2.23902810941263650E+000
 1010  70/10  7.10000000000000000E+010  1.94167028398505880E+000
 1011  71/10  7.20000000000000000E+010  1.86861351712482550E+000
 1012  72/10  7.30000000000000000E+010  1.57837592622875330E+000
 1013  73/10  7.40000000000000000E+010  1.50593436015204410E+000
 1014  74/10  7.50000000000000000E+010  1.71090862362378940E+000
 1015  75/10  7.60000000000000000E+010  1.67202099994658490E+000
 1016  76/10  7.70000000000000000E+010  1.50644973004426700E+000
 1017  77/10  7.80000000000000000E+010  1.15450238129424450E+000
 1018  78/10  7.90000000000000000E+010  1.68252166519932310E+000
 1019  79/10  8.00000000000000000E+010  1.65313097083544110E+000
 1020  80/10  8.10000000000000000E+010  1.92258473380230110E-001
 1021  81/10  8.20000000000000000E+010  5.85701613258326260E-001
 1022  82/10  8.30000000000000000E+010  1.14111164898374810E+000
 1023  83/10  8.40000000000000000E+010  1.25615969171495200E+000
 1024  84/10  8.50000000000000000E+010  3.85068521745062450E-001
 1025  85/10  8.60000000000000000E+010  1.09583680006742770E+000
 1026  86/10  8.70000000000000000E+010  4.44794699986726380E-001
 1027  87/10  8.80000000000000000E+010  4.76723916818829860E-001
 1028  88/10  8.90000000000000000E+010  3.56782743547120810E-001
 1029  89/10  9.00000000000000000E+010  6.88479398143502230E-002
 1030  90/10  9.10000000000000000E+010  1.11056743186744480E+000
 1031  91/10  9.20000000000000000E+010  1.54620193713783330E-001
 1032  92/10  9.30000000000000000E+010 -8.17805876337857060E-002
 1033  93/10  9.40000000000000000E+010 -2.07511952284245960E-001
 1034   0/11  1.00000000000000000E+009  2.78308943038366290E+001
 1035   1/11  2.00000000000000000E+009  2.25434960141715380E+001
 1036   2/11  3.00000000000000000E+009  1.91683795866201340E+001
 1037   3/11  4.00000000000000000E+009  1.67233679034397080E+001
 1038   4/11  5.00000000000000000E+009  1.48467172441205970E+001
 1039   5/11  6.00000000000000000E+009  1.32970504754696850E+001
 1040   6/11  7.00000000000000000E+009  1.20116699979450930E+001
 1041   7/11  8.00000000000000000E+009  1.09145553213677570E+001
 1042   8/11  9.00000000000000000E+009  9.94325169800581680E+000
 1043   9/11  1.00000000000000000E+010  9.09094841880700240E+000
 1044  10/11  1.10000000000000000E+010  8.31121125803573690E+000
 1045  11/11  1.20000000000000000E+010  7.62648615246989350E+000
 1046  12/11  1.30000000000000000E+010  6.99026492926345980E+000
 1047  13/11  1.40000000000000000E+010  6.40773757175546340E+000
 1048  14/11  1.50000000000000000E+010  5.87556676578850730E+000
 1049  15/11  1.60000000000000000E+010  5.43811660288827080E+000
 1050  16/11  1.70000000000000000E+010  4.89631653960837630E+000
 1051  17/11  1.80000000000000000E+010  4.50121640882321740E+000
 1052  18/11  1.90000000000000000E+010  4.08560280860326590E+000
 1053  19/11  2.00000000000000000E+010  3.69510688022974600E+000
 1054  20/11  2.10000000000000000E+010  3.38370911835945300E+000
 1055  21/11  2.20000000000000000E+010  3.01447745938977050E+000
 1056  22/11  2.30000000000000000E+010  2.69185974659068170E+000
 1057  23/11  2.40000000000000000E+010  2.39408045535657930E+000
 1058  24/11  2.50000000000000000E+010  2.12793884645102520E+000
 1059  25/11  2.60000000000000000E+010  1.88443203510483940E+000
 1060  26/11  2.70000000000000000E+010  1.64440343576040670E+000
 1061  27/11  2.80000000000000000E+010  1.38689289492580150E+000
 1062  28/11  2.90000000000000000E+010  1.12996581053335230E+000
 1063  29/11  3.00000000000000000E+010  9.20722452932432710E-001
 1064  30/11  3.10000000000000000E+010  6.03146911168987660E-001
 1065  31/11  3.20000000000000000E+010  5.69451635277218760E-001
 1066  32/11  3.30000000000000000E+010  2.87530495473982850E-001
 1067  33/11  3.40000000000000000E+010  2.06385805201110970E-001
 1068  34/11  3.50000000000000000E+010 -2.62566662725228630E-002
 1069  35/11  3.60000000000000000E+010 -1.11584328911746920E-001
 1070  36/11  3.70000000000000000E+010 -5.83420628289753160E-001
 1071  37/11  3.80000000000000000E+010 -3.22517790734241030E-001
 1072  38/11  3.90000000000000000E+010 -8.79188746582991840E-001
 1073  39/11  4.00000000000000000E+010 -9.78974003845759610E-001
 1074  40/11  4.10000000000000000E+010 -1.16594182799986860E+000
 1075  41/11  4.20000000000000000E+010 -1.04761597292378860E+000
 1076  42/11  4.30000000000000000E+010 -1.35984459957361610E+000
 1077  43/11  4.40000000000000000E+010 -1.74025217298024230E+000
 1078  44/11  4.50000000000000000E+010 -1.38865563388951040E+000
 1079  45/11  4.60000000000000000E+010 -2.46007903507020800E+000
 1080  46/11  4.70000000000000000E+010 -3.67552388223689960E+000
 1081  47/11  4.80000000000000000E+010 -5.43356834873132490E+000
 1082  48/11  4.90000000000000000E+010 -4.37349206728142730E+000
 1083  49/11  5.00000000000000000E+010 -4.77450983097986190E+000
 1084  50/11  5.10000000000000000E+010 -5.29311114074755910E+000
 1085  51/11  5.20000000000000000E+010 -3.92740855748065830E+000
 1086  52/11  5.30000000000000000E+010 -2.07287375102864010E+000
 1087  53/11  5.40000000000000000E+010 -2.22458450680778430E+000
 1088  54/11  5.50000000000000000E+010 -4.04665088494192030E+000
 1089  55/11  5.60000000000000000E+010 -3.76819527314452610E+000
 1090  56/11  5.70000000000000000E+010 -2.59469609163703560E+000
 1091  57/11  5.80000000000000000E+010 -2.84384787623749120E+000
 1092  58/11  5.90000000000000000E+010 -2.70914373959571670E+000
 1093  59/11  6.00000000000000000E+010 -3.04669394706628570E+000
 1094  60/11  6.10000000000000000E+010 -2.77977877213738860E+000
 1095  61/11  6.20000000000000000E+010 -2.67334800082227190E+000
 1096  62/11  6.30000000000000000E+010 -2.95619888009789470E+000
 1097  63/11  6.40000000000000000E+010 -3.14476650669464460E+000
 1098  64/11  6.50000000000000000E+010 -2.86290126607482700E+000
 1099  65/11  6.60000000000000000E+010 -3.05793827994320470E+000
 1100  66/11  6.70000000000000000E+010 -3.39139749337911310E+000
 1101  67/11  6.80000000000000000E+010 -2.84568439181796820E+000
 1102  68/11  6.90000000000000000E+010 -3.45655021738054110E+000
 1103  69/11  7.00000000000000000E+010 -2.72276655684019710E+000
 1104  70/11  7.10000000000000000E+010 -2.96056503502757540E+000
 1105  71/11  7.20000000000000000E+010 -3.01052794364216410E+000
 1106  72/11  7.30000000000000000E+010 -3.26841702576294190E+000
 1107  73/11  7.40000000000000000E+010 -3.31309986760046420E+000
 1108  74/11  7.50000000000000000E+010 -3.06002925912316880E+000
 1109  75/11  7.60000000000000000E+010 -3.09616639677865100E+000
 1110  76/11  7.70000000000000000E+010 -3.18499592531179320E+000
 1111  77/11  7.80000000000000000E+010 -3.52847810806609590E+000
 1112  78/11  7.90000000000000000E+010 -2.96880759805052420E+000
 1113  79/11  8.00000000000000000E+010 -2.99309851033981290E+000
 1114  80/11  8.10000000000000000E+010 -4.12950135228321890E+000
 1115  81/11  8.20000000000000000E+010 -4.01725720375252940E+000
 1116  82/11  8.30000000000000000E+010 -3.30899776597121780E+000
 1117  83/11  8.40000000000000000E+010 -3.25949712483179650E+000
 1118  84/11  8.50000000000000000E+010 -4.11727811865309330E+000
 1119  85/11  8.60000000000000000E+010 -3.32711078916621930E+000
 1120  86/11  8.70000000000000000E+010 -3.98415664028830150E+000
 1121  87/11  8.80000000000000000E+010 -3.93197699964947840E+000
 1122  88/11  8.90000000000000000E+010 -4.03750903191810910E+000
 1123  89/11  9.00000000000000000E+010 -4.19256099595486460E+000
 1124  90/11  9.10000000000000000E+010 -3.29379655145320260E+000
 1125  91/11  9.20000000000000000E+010 -4.16022190747457100E+000
 1126  92/11  9.30000000000000000E+010 -4.35543062384816530E+000
 1127  93/11  9.40000000000000000E+010 -4.40684013368537020E+000
 1128   0/12  1.00000000000000000E+009  2.37310344613435440E+001
 1129   1/12  2.00000000000000000E+009  1.90425246344255650E+001
 1130   2/12  3.00000000000000000E+009  1.58438848988835730E+001
 1131   3/12  4.00000000000000000E+009  1.34923526601736920E+001
 1132   4/12  5.00000000000000000E+009  1.16578141042907680E+001
 1133   5/12  6.00000000000000000E+009  1.01421552768662590E+001
 1134   6/12  7.00000000000000000E+009  8.86609376357382750E+000
 1135   7/12  8.00000000000000000E+009  7.78271221884744070E+000
 1136   8/12  9.00000000000000000E+009  6.82570296718909210E+000
 1137   9/12  1.00000000000000000E+010  5.97785782238260310E+000
 1138  10/12  1.10000000000000000E+010  5.20953999457468430E+000
 1139  11/12  1.20000000000000000E+010  4.52928465721673930E+000
 1140  12/12  1.30000000000000000E+010  3.90498944168895030E+000
 1141  13/12  1.40000000000000000E+010  3.32386450110242840E+000
 1142  14/12  1.50000000000000000E+010  2.80542747616811190E+000
 1143  15/12  1.60000000000000000E+010  2.35517465717135450E+000
 1144  16/12  1.70000000000000000E+010  1.85564385072595340E+000
 1145  17/12  1.80000000000000000E+010  1.45783612783417290E+000
 1146  18/12  1.90000000000000000E+010  1.04833228160715850E+000
 1147  19/12  2.00000000000000000E+010  6.55691255501579360E-001
 1148  20/12  2.10000000000000000E+010  3.64562380780133920E-001
 1149  21/12  2.20000000000000000E+010  1.64841131696047800E-002
 1150  22/12  2.30000000000000000E+010 -2.93168340160807340E-001
 1151  23/12  2.40000000000000000E+010 -5.86337789357071150E-001
 1152  24/12  2.50000000000000000E+010 -8.47194289751258540E-001
 1153  25/12  2.60000000000000000E+010 -1.07603608103253330E+000
 1154  26/12  2.70000000000000000E+010 -1.29963559929023090E+000
 1155  27/12  2.80000000000000000E+010 -1.56718941689819100E+000
 1156  28/12  2.90000000000000000E+010 -1.81060557489075150E+000
 1157  29/12  3.00000000000000000E+010 -2.03005221811362310E+000
 1158  30/12  3.10000000000000000E+010 -2.33864661814473870E+000
 1159  31/12  3.20000000000000000E+010 -2.34440049703383080E+000
 1160  32/12  3.30000000000000000E+010 -2.57860814543068530E+000
 1161  33/12  3.40000000000000000E+010 -2.58049017385295620E+000
 1162  34/12  3.50000000000000000E+010 -2.95632972228206100E+000
 1163  35/12  3.60000000000000000E+010 -2.96454391993629370E+000
 1164  36/12  3.70000000000000000E+010 -3.33738160458147130E+000
 1165  37/12  3.80000000000000000E+010 -3.22751360371240640E+000
 1166  38/12  3.90000000000000000E+010 -3.79341578047229520E+000
 1167  39/12  4.00000000000000000E+010 -3.86567741829025020E+000
 1168  40/12  4.10000000000000000E+010 -3.98873512470720340E+000
 1169  41/12  4.20000000000000000E+010 -3.68145658511326570E+000
 1170  42/12  4.30000000000000000E+010 -4.03166694288097640E+000
 1171  43/12  4.40000000000000000E+010 -4.61808585699862920E+000
 1172  44/12  4.50000000000000000E+010 -4.28656291211365210E+000
 1173  45/12  4.60000000000000000E+010 -5.73768184447969180E+000
 1174  46/12  4.70000000000000000E+010 -7.92298149688661190E+000
 1175  47/12  4.80000000000000000E+010 -1.10163456832844280E+001
 1176  48/12  4.90000000000000000E+010 -7.57701523607952950E+000
 1177  49/12  5.00000000000000000E+010 -7.51464497669666900E+000
 1178  50/12  5.10000000000000000E+010 -7.03583569636837770E+000
 1179  51/12  5.20000000000000000E+010 -7.71113508993425430E+000
 1180  52/12  5.30000000000000000E+010 -5.88704736397333050E+000
 1181  53/12  5.40000000000000000E+010 -5.79608235487085470E+000
 1182  54/12  5.50000000000000000E+010 -6.06565805950333650E+000
 1183  55/12  5.60000000000000000E+010 -7.49335149487908400E+000
 1184  56/12  5.70000000000000000E+010 -5.21503434535982270E+000
 1185  57/12  5.80000000000000000E+010 -5.44487692245266160E+000
 1186  58/12  5.90000000000000000E+010 -5.29744041742871910E+000
 1187  59/12  6.00000000000000000E+010 -5.60486699454192920E+000
 1188  60/12  6.10000000000000000E+010 -5.34563646459661700E+000
 1189  61/12  6.20000000000000000E+010 -5.21885643903632080E+000
 1190  62/12  6.30000000000000000E+010 -5.51467078257074480E+000
 1191  63/12  6.40000000000000000E+010 -5.66850426632795920E+000
 1192  64/12  6.50000000000000000E+010 -5.38647723831385330E+000
 1193  65/12  6.60000000000000000E+010 -5.50138256849195880E+000
 1194  66/12  6.70000000000000000E+010 -5.92002403260475950E+000
 1195  67/12  6.80000000000000000E+010 -5.29045320816281880E+000
 1196  68/12  6.90000000000000000E+010 -5.84880845025011100E+000
 1197  69/12  7.00000000000000000E+010 -5.24826596230643890E+000
 1198  70/12  7.10000000000000000E+010 -5.34140514932444880E+000
 1199  71/12  7.20000000000000000E+010 -5.48428485575521570E+000
 1200  72/12  7.30000000000000000E+010 -5.60744902530965560E+000
 1201  73/12  7.40000000000000000E+010 -5.67898152623358940E+000
 1202  74/12  7.50000000000000000E+010 -5.41910304285663540E+000
 1203  75/12  7.60000000000000000E+010 -5.49483418231348080E+000
 1204  76/12  7.70000000000000000E+010 -5.55665021820405510E+000
 1205  77/12  7.80000000000000000E+010 -5.89063975330107500E+000
 1206  78/12  7.90000000000000000E+010 -5.30383317926820120E+000
 1207  79/12  8.00000000000000000E+010 -5.29260568730597750E+000
 1208  80/12  8.10000000000000000E+010 -6.35824214692480630E+000
 1209  81/12  8.20000000000000000E+010 -6.26985177013179660E+000
 1210  82/12  8.30000000000000000E+010 -5.55825048715412610E+000
 1211  83/12  8.40000000000000000E+010 -5.55597594035823850E+000
 1212  84/12  8.50000000000000000E+010 -6.38367297540205580E+000
 1213  85/12  8.60000000000000000E+010 -5.59667405095951590E+000
 1214  86/12  8.70000000000000000E+010 -6.19774114020351520E+000
 1215  87/12  8.80000000000000000E+010 -6.10948009761980960E+000
 1216  88/12  8.90000000000000000E+010 -6.23938434103621730E+000
 1217  89/12  9.00000000000000000E+010 -6.39052276591257760E+000
 1218  90/12  9.10000000000000000E+010 -5.46238719791610890E+000
 1219  91/12  9.20000000000000000E+010 -6.31811710514829890E+000
 1220  92/12  9.30000000000000000E+010 -6.73423661586521670E+000
 1221  93/12  9.40000000000000000E+010 -6.73968595021348630E+000
 1222   0/13  1.00000000000000000E+009  2.01923369802655730E+001
 1223   1/13  2.00000000000000000E+009  1.57469187450793320E+001
 1224   2/13  3.00000000000000000E+009  1.26126491981926170E+001
 1225   3/13  4.00000000000000000E+009  1.02893243676316340E+001
 1226   4/13  5.00000000000000000E+009  8.47203536203486780E+000
 1227   5/13  6.00000000000000000E+009  6.97692156784284730E+000
 1228   6/13  7.00000000000000000E+009  5.72191725455935260E+000
 1229   7/13  8.00000000000000000E+009  4.64995987881137030E+000
 1230   8/13  9.00000000000000000E+009  3.70805463934908720E+000
